fact_key,country_key,quarter_key,product_key,specialty_key,channel_key,feedback_key,product_details,contact_number,mentions,weighted_calls,spending_total_eur,quality_index,converted_contacts
51727,2,20223,7,7,2,211,90,90,90,36,3247,0,
51732,2,20252,7,7,2,215,118,118,118,47,4549,0,
51734,2,20242,7,7,2,246,75,75,75,75,7076,0,
51737,2,20221,7,7,2,249,100,100,100,40,3404,0,100.0
51744,2,20254,7,7,2,249,169,169,169,68,6584,0,169.0
51746,2,20232,7,7,2,250,109,109,109,44,3972,0,109.0
51749,2,20234,7,7,2,251,125,125,125,50,4646,0,125.0
51753,2,20251,7,7,2,252,119,119,119,48,4550,0,119.0
51755,2,20221,7,7,2,253,95,95,95,38,3233,0,95.0
51757,2,20232,7,7,2,253,94,94,94,94,8562,0,94.0
51758,2,20254,7,7,2,253,192,192,192,192,18701,0,192.0
51761,2,20232,7,7,2,254,154,154,154,92,8417,0,154.0
51763,2,20234,7,7,2,254,142,142,142,142,13193,0,142.0
51765,2,20221,7,7,2,255,156,156,156,62,5310,0,156.0
51766,2,20222,7,7,2,255,102,102,102,41,3598,0,102.0
51767,2,20223,7,7,2,255,125,125,125,50,4510,0,125.0
51772,2,20261,7,7,2,255,280,280,280,200,19523,0,280.0
51774,2,20221,7,7,2,256,248,248,248,141,12015,0,248.0
51780,2,20233,7,7,2,256,267,267,267,206,18940,0,267.0
51784,2,20242,7,7,2,256,206,206,206,157,14793,0,206.0
51786,2,20243,7,7,2,256,358,358,358,143,13574,0,358.0
51788,2,20244,7,7,2,256,86,86,86,34,3253,0,86.0
51790,2,20251,7,7,2,256,236,236,236,107,10209,0,236.0
51792,2,20252,7,7,2,256,118,118,118,6,569,0,118.0
51795,2,20261,7,7,2,256,273,273,273,109,10680,0,273.0
51799,2,20223,7,7,2,257,84,84,84,34,3031,0,84.0
51801,2,20224,7,7,2,257,59,59,59,24,2120,0,59.0
51803,2,20231,7,7,2,257,202,202,202,71,6356,0,202.0
51805,2,20232,7,7,2,257,289,289,289,106,9674,0,289.0
51806,2,20233,7,7,2,257,83,83,83,33,3055,0,83.0
51810,2,20242,7,7,2,257,145,145,145,58,5472,0,145.0
51813,2,20244,7,7,2,257,86,86,86,34,3253,0,86.0
51815,2,20252,7,7,2,257,252,252,252,101,9714,0,252.0
51817,2,20253,7,7,2,257,143,143,143,86,8341,0,143.0
51819,2,20261,7,7,2,257,270,270,270,108,10565,0,270.0
51822,2,20244,7,7,2,259,134,134,134,54,5069,0,
51825,2,20231,7,7,2,260,59,59,59,24,2122,0,
51826,2,20232,7,7,2,260,53,53,53,21,1931,0,
51827,2,20242,7,7,2,260,75,75,75,75,7076,0,
51831,2,20252,7,7,2,260,234,234,234,94,9020,0,
51832,2,20253,7,7,2,260,136,136,136,54,5288,0,
51833,2,20254,7,7,2,260,134,134,134,54,5221,0,
51834,2,20261,7,7,2,260,141,141,141,56,5515,0,
51835,2,20224,7,7,2,261,108,108,108,43,3880,0,
51843,2,20222,7,7,2,264,112,112,112,45,3951,0,
51846,2,20234,7,7,2,264,142,142,142,57,5277,0,
51849,2,20222,7,7,2,265,201,201,201,80,7090,0,
51852,2,20242,7,7,2,265,269,269,269,136,12830,0,
51855,2,20221,7,7,2,266,477,477,477,354,30122,0,
51857,2,20222,7,7,2,266,316,316,316,158,13934,0,
51858,2,20223,7,7,2,266,125,125,125,38,3383,0,
51859,2,20224,7,7,2,266,86,86,86,34,3090,0,
51860,2,20231,7,7,2,266,68,68,68,14,1223,0,
51862,2,20232,7,7,2,266,124,124,124,43,3871,0,
51864,2,20233,7,7,2,266,136,136,136,68,6258,0,
51867,2,20241,7,7,2,266,68,68,68,27,2527,0,
51870,2,20243,7,7,2,266,142,142,142,57,5384,0,
51873,2,20251,7,7,2,266,116,116,232,58,5544,0,
51876,2,20253,7,7,2,266,121,121,242,61,5881,0,
51878,2,20261,7,7,2,266,141,141,282,113,11031,0,
51880,2,20221,7,7,2,267,430,430,430,222,18924,0,
51882,2,20222,7,7,2,267,132,132,132,53,4656,0,
51885,2,20224,7,7,2,267,74,74,74,30,2659,0,
51887,2,20231,7,7,2,267,59,59,59,24,2122,0,
51888,2,20232,7,7,2,267,177,177,177,71,6449,0,
51890,2,20233,7,7,2,267,55,55,55,22,2025,0,
51892,2,20234,7,7,2,267,63,63,63,25,2341,0,
51895,2,20242,7,7,2,267,416,416,416,208,19660,0,
51897,2,20243,7,7,2,267,391,391,391,270,25631,0,
51901,2,20252,7,7,2,267,126,126,126,126,12143,0,
51903,2,20254,7,7,2,267,135,135,135,135,13149,0,
51904,2,20261,7,7,2,267,286,286,286,114,11189,0,
51906,2,20221,7,7,2,268,70,70,70,70,5956,0,
51907,2,20222,7,7,2,268,158,158,158,63,5574,0,
51909,2,20224,7,7,2,268,74,74,74,74,6647,0,
51915,2,20241,7,7,2,268,170,170,170,68,6317,0,
51917,2,20242,7,7,2,268,199,199,199,80,7509,0,
51919,2,20243,7,7,2,268,76,76,76,30,2882,0,
51921,2,20244,7,7,2,268,163,163,163,109,10318,0,
51923,2,20251,7,7,2,268,246,246,246,98,9406,0,
51924,2,20252,7,7,2,268,350,350,350,140,13492,0,
51925,2,20253,7,7,2,268,143,143,143,57,5560,0,
51927,2,20261,7,7,2,268,258,258,258,103,10093,0,
51929,2,20221,7,7,2,292,100,100,100,60,5105,500,100.0
51931,2,20222,7,7,2,292,354,354,354,142,12488,1770,354.0
51933,2,20223,7,7,2,292,498,498,498,360,32472,2490,498.0
51936,2,20231,7,7,2,292,410,410,410,286,25729,2050,410.0
51938,2,20232,7,7,2,292,166,166,166,109,9933,830,166.0
51940,2,20233,7,7,2,292,294,294,294,260,23928,1470,294.0
51942,2,20234,7,7,2,292,368,368,368,271,25216,1840,368.0
51944,2,20241,7,7,2,292,68,68,68,10,947,340,68.0
51946,2,20242,7,7,2,292,622,622,622,430,40533,3110,622.0
51948,2,20243,7,7,2,292,316,316,316,119,11280,1580,316.0
51950,2,20244,7,7,2,292,304,304,304,129,12200,1520,304.0
51952,2,20251,7,7,2,292,474,474,474,358,34202,2370,474.0
51954,2,20252,7,7,2,292,116,116,116,46,4472,580,116.0
51956,2,20253,7,7,2,292,429,429,429,143,13901,2145,429.0
51958,2,20254,7,7,2,292,169,169,169,101,9876,845,169.0
51959,2,20261,7,7,2,292,281,281,281,197,19266,1405,281.0
51960,2,20233,7,7,2,295,102,102,102,102,9387,510,102.0
51961,2,20234,7,7,2,296,94,94,94,94,8734,470,94.0
51963,2,20242,7,7,2,296,90,90,90,90,8491,450,90.0
51970,2,20244,7,7,2,297,96,96,96,96,9079,480,96.0
51973,2,20253,7,7,2,297,121,121,121,121,11762,605,121.0
51974,2,20261,7,7,2,297,132,132,132,132,12912,660,132.0
51977,2,20231,7,7,2,298,147,147,147,59,5286,735,147.0
51978,2,20232,7,7,2,298,215,215,215,86,7834,1075,215.0
51982,2,20242,7,7,2,298,464,464,464,342,32245,2320,464.0
51984,2,20243,7,7,2,298,130,130,130,130,12323,650,130.0
51986,2,20251,7,7,2,298,119,119,119,71,6825,595,119.0
51989,2,20261,7,7,2,298,140,140,140,56,5478,700,140.0
51991,2,20221,7,7,2,299,100,100,100,40,3404,500,100.0
51993,2,20222,7,7,2,299,215,215,215,97,8572,1075,215.0
51997,2,20232,7,7,2,299,247,247,247,162,14720,1235,247.0
52002,2,20242,7,7,2,299,205,205,205,82,7736,1025,205.0
52005,2,20244,7,7,2,299,197,197,197,79,7452,985,197.0
52007,2,20251,7,7,2,299,352,352,352,352,33648,1760,352.0
52009,2,20252,7,7,2,299,242,242,242,97,9329,1210,242.0
52012,2,20261,7,7,2,299,290,290,290,198,19324,1450,290.0
52014,2,20221,7,7,2,300,172,172,172,69,5854,860,172.0
52016,2,20222,7,7,2,300,593,593,593,330,29134,2965,593.0
52018,2,20223,7,7,2,300,90,90,90,90,8118,450,90.0
52020,2,20224,7,7,2,300,189,189,189,124,11156,945,189.0
52023,2,20232,7,7,2,300,176,176,176,136,12370,880,176.0
52025,2,20233,7,7,2,300,121,121,121,121,11136,605,121.0
52029,2,20242,7,7,2,300,133,133,133,39,3679,665,133.0
52031,2,20243,7,7,2,300,178,178,178,178,16873,890,178.0
52033,2,20244,7,7,2,300,133,133,133,133,12578,665,133.0
52035,2,20251,7,7,2,300,591,591,591,260,24873,2955,591.0
52038,2,20253,7,7,2,300,921,921,921,470,45728,4605,921.0
52040,2,20254,7,7,2,300,85,85,169,34,3292,845,85.0
52041,2,20261,7,7,2,300,421,421,421,143,13967,2105,421.0
52043,2,20222,7,7,2,303,158,158,158,158,13934,790,158.0
52045,2,20223,7,7,2,303,125,125,125,50,4510,625,125.0
52047,2,20224,7,7,2,303,74,74,74,30,2659,370,74.0
52049,2,20231,7,7,2,303,79,79,79,32,2841,395,79.0
52050,2,20232,7,7,2,303,177,177,177,177,16123,885,177.0
52052,2,20233,7,7,2,303,220,220,220,134,12295,1100,220.0
52055,2,20241,7,7,2,303,68,68,68,27,2527,340,68.0
52057,2,20242,7,7,2,303,525,525,525,210,19811,2625,525.0
52060,2,20244,7,7,2,303,254,254,254,118,11121,1270,254.0
52062,2,20251,7,7,2,303,471,471,471,235,22425,2355,471.0
52064,2,20252,7,7,2,303,368,368,368,222,21356,1840,368.0
52066,2,20253,7,7,2,303,279,279,279,112,10849,1395,279.0
52068,2,20254,7,7,2,303,169,169,169,169,16461,845,169.0
52069,2,20261,7,7,2,303,135,135,270,68,6603,1350,135.0
52070,2,20242,7,7,2,307,70,70,70,28,2642,350,70.0
52072,2,20221,7,7,2,308,186,186,186,186,15827,930,186.0
52074,2,20224,7,7,2,308,55,55,55,22,1976,275,55.0
52079,2,20261,7,7,2,308,145,145,145,145,14184,725,145.0
52083,2,20223,7,7,2,309,57,57,57,23,2057,285,57.0
52085,2,20224,7,7,2,309,156,156,156,62,5605,780,156.0
52090,2,20252,7,7,2,309,118,118,118,118,11372,590,118.0
52092,2,20254,7,7,2,309,169,169,169,68,6584,845,169.0
52094,2,20221,7,7,2,310,149,149,149,60,5071,745,149.0
52096,2,20222,7,7,2,310,56,56,56,22,1975,280,56.0
52099,2,20224,7,7,2,310,105,105,105,105,9431,525,105.0
52102,2,20232,7,7,2,310,53,53,53,21,1931,265,53.0
52105,2,20234,7,7,2,310,111,111,111,44,4125,555,111.0
52109,2,20243,7,7,2,310,386,386,386,268,25442,1930,386.0
52111,2,20244,7,7,2,310,227,227,227,91,8587,1135,227.0
52114,2,20252,7,7,2,310,358,358,358,188,18079,1790,358.0
52116,2,20254,7,7,2,310,169,169,169,68,6584,845,169.0
52117,2,20261,7,7,2,310,141,141,141,56,5515,705,141.0
52119,2,20221,7,7,2,311,379,379,379,259,22038,1895,379.0
52121,2,20222,7,7,2,311,291,291,291,230,20266,1455,291.0
52123,2,20223,7,7,2,311,397,397,397,397,35809,1985,397.0
52125,2,20224,7,7,2,311,108,108,108,43,3880,540,108.0
52127,2,20231,7,7,2,311,108,108,108,43,3884,540,108.0
52129,2,20232,7,7,2,311,177,177,177,71,6449,885,177.0
52131,2,20233,7,7,2,311,55,55,55,22,2025,275,55.0
52133,2,20234,7,7,2,311,63,63,63,25,2341,315,63.0
52135,2,20241,7,7,2,311,131,131,131,52,4867,655,131.0
52137,2,20242,7,7,2,311,490,490,490,254,23925,2450,490.0
52139,2,20243,7,7,2,311,271,271,271,168,15963,1355,271.0
52141,2,20244,7,7,2,311,266,266,266,213,20124,1330,266.0
52143,2,20251,7,7,2,311,465,465,465,174,16642,2325,465.0
52145,2,20252,7,7,2,311,496,496,496,198,19120,2480,496.0
52147,2,20253,7,7,2,311,252,252,252,101,9799,1260,252.0
52149,2,20254,7,7,2,311,231,231,315,197,19159,1575,231.0
52150,2,20261,7,7,2,311,401,401,401,238,23313,2005,401.0
52151,2,20232,7,7,2,314,162,162,162,65,5903,810,162.0
52153,2,20242,7,7,2,329,75,75,75,45,4245,375,75.0
52158,2,20222,7,7,2,352,133,133,133,133,11729,665,133.0
52159,2,20232,7,7,2,353,154,154,154,154,14028,770,154.0
52164,2,20221,7,7,2,375,361,361,361,258,21936,1805,361.0
52166,2,20222,7,7,2,375,133,133,133,53,4692,665,133.0
52168,2,20223,7,7,2,375,84,84,84,84,7577,420,84.0
52172,2,20232,7,7,2,375,162,162,162,65,5903,810,162.0
52177,2,20242,7,7,2,375,124,124,124,124,11698,620,124.0
52179,2,20243,7,7,2,375,130,130,130,52,4929,650,130.0
52182,2,20251,7,7,2,375,230,230,230,115,10993,1150,230.0
52185,2,20253,7,7,2,375,412,412,412,165,16020,2060,412.0
52187,2,20261,7,7,2,375,690,690,830,290,28366,4150,690.0
52189,2,20251,7,7,2,380,120,120,120,120,11471,600,120.0
52192,2,20221,7,7,2,381,149,149,149,60,5071,745,149.0
52193,2,20222,7,7,2,381,201,201,201,63,5521,1005,201.0
52195,2,20223,7,7,2,381,105,105,105,42,3788,525,105.0
52197,2,20251,7,7,2,381,119,119,119,119,11375,595,119.0
52198,2,20252,7,7,2,381,126,126,126,126,12143,630,126.0
52200,2,20254,7,7,2,381,192,192,192,192,18701,960,192.0
52202,2,20221,7,7,2,382,156,156,156,62,5310,780,156.0
52204,2,20222,7,7,2,382,137,137,137,137,12082,685,137.0
52206,2,20223,7,7,2,382,221,221,221,221,19934,1105,221.0
52207,2,20224,7,7,2,382,88,88,88,88,7904,440,88.0
52209,2,20231,7,7,2,382,59,59,59,24,2122,295,59.0
52211,2,20241,7,7,2,382,90,90,90,54,5016,450,90.0
52213,2,20242,7,7,2,382,124,124,124,50,4679,620,124.0
52215,2,20244,7,7,2,382,383,383,383,383,36220,1915,383.0
52218,2,20252,7,7,2,382,236,236,236,189,18195,1180,236.0
52220,2,20253,7,7,2,382,126,126,126,76,7349,630,126.0
52222,2,20254,7,7,2,382,292,292,292,102,9964,1460,292.0
52223,2,20261,7,7,2,382,286,286,286,140,13693,1430,286.0
52225,2,20221,7,7,2,383,240,240,240,148,12559,1200,240.0
52227,2,20222,7,7,2,383,348,348,348,274,24155,1740,348.0
52229,2,20223,7,7,2,383,59,59,59,35,3193,295,59.0
52231,2,20224,7,7,2,383,212,212,212,150,13437,1060,212.0
52234,2,20232,7,7,2,383,154,154,154,62,5611,770,154.0
52235,2,20233,7,7,2,383,121,121,121,121,11136,605,121.0
52237,2,20242,7,7,2,383,254,254,254,102,9585,1270,254.0
52240,2,20244,7,7,2,383,347,347,347,139,13126,1735,347.0
52242,2,20251,7,7,2,383,242,242,242,120,11452,1210,242.0
52244,2,20252,7,7,2,383,481,481,481,192,18542,2405,481.0
52247,2,20261,7,7,2,383,275,275,275,195,19030,1375,275.0
52248,2,20222,7,7,2,385,102,102,102,102,8995,510,
52249,2,20221,7,7,2,386,172,172,172,172,14635,860,
52250,2,20222,7,7,2,386,133,133,133,53,4692,665,
52253,2,20234,7,7,2,386,96,96,96,96,8919,480,
52255,2,20242,7,7,2,386,124,124,124,124,11698,620,
52257,2,20243,7,7,2,386,130,130,130,52,4929,650,
52259,2,20251,7,7,2,386,115,115,115,46,4397,575,
52261,2,20252,7,7,2,386,250,250,250,100,9637,1250,
52263,2,20221,7,7,2,390,56,56,56,56,4765,280,
52266,2,20221,7,7,2,392,149,149,149,60,5071,745,
52267,2,20224,7,7,2,392,108,108,108,108,9701,540,
52270,2,20234,7,7,2,392,161,161,161,161,14959,805,
52274,2,20252,7,7,2,392,118,118,118,47,4549,590,
52275,2,20261,7,7,2,392,422,422,422,256,25079,2110,
52280,2,20251,7,7,2,393,120,120,120,48,4588,600,
52281,2,20252,7,7,2,393,234,234,234,94,9020,1170,
52282,2,20253,7,7,2,393,121,121,121,48,4705,605,
52285,2,20222,7,7,2,394,113,113,113,45,3986,565,
52286,2,20224,7,7,2,394,59,59,59,24,2120,295,
52289,2,20233,7,7,2,394,96,96,96,96,8835,480,
52293,2,20243,7,7,2,394,74,74,74,30,2806,370,
52295,2,20244,7,7,2,394,74,74,74,30,2799,370,
52298,2,20253,7,7,2,394,132,132,132,53,5133,660,
52300,2,20261,7,7,3,95,128,128,128,128,8325,-640,
52304,2,20224,7,7,3,256,55,55,55,55,3285,0,55.0
52305,2,20261,7,7,3,256,158,158,158,158,10273,0,158.0
52306,2,20221,7,7,3,257,74,74,74,30,1675,0,74.0
52312,2,20222,7,7,3,310,133,133,133,53,3120,665,133.0
52316,2,20232,7,7,3,386,99,99,99,99,5995,495,
52318,2,20242,7,7,3,393,70,70,70,70,4390,350,
52321,2,20223,7,7,4,300,70,70,70,70,2113,350,70.0
52326,2,20222,7,7,4,386,87,87,87,87,2567,435,
52327,2,20223,7,7,4,386,90,90,90,90,2716,450,
52330,2,20221,7,7,5,162,108,108,108,43,1836,0,108.0
52331,2,20221,7,7,5,163,108,108,108,43,1836,0,108.0
52334,2,20254,7,7,5,256,146,146,146,58,2844,0,146.0
52335,2,20221,7,7,5,265,149,149,149,149,6334,0,
52337,2,20222,7,7,5,292,102,102,102,61,2696,510,102.0
52339,2,20223,7,7,5,292,101,101,101,101,4552,505,101.0
52344,2,20223,7,7,5,299,271,271,271,227,10240,1355,271.0
52345,2,20251,7,7,5,299,115,115,115,115,5495,575,115.0
52346,2,20261,7,7,5,299,128,128,128,128,6259,640,128.0
52349,2,20252,7,7,5,303,126,126,126,50,2428,630,126.0
52359,2,20223,7,7,5,382,198,198,198,198,8924,990,198.0
52367,2,20251,7,7,6,166,0,119,119,0,106,0,119.0
52371,2,20242,7,7,6,173,0,70,70,0,62,0,70.0
52375,2,20242,7,7,6,212,0,127,127,0,113,0,
52386,2,20242,7,7,6,265,0,127,127,0,113,0,
52392,2,20243,7,7,6,268,0,86,86,0,77,0,
52395,2,20242,7,7,6,298,0,177,177,0,158,0,177.0
52397,2,20221,7,7,6,299,0,54,54,0,43,0,54.0
52402,2,20251,7,7,6,300,0,115,115,0,102,0,115.0
52404,2,20252,7,7,6,300,0,118,118,0,105,0,118.0
52405,2,20223,7,7,6,303,0,105,105,0,90,0,105.0
52406,2,20224,7,7,6,303,0,212,212,0,182,0,212.0
52409,2,20232,7,7,6,303,0,109,109,0,95,0,109.0
52411,2,20244,7,7,6,303,0,133,133,0,118,0,133.0
52414,2,20242,7,7,6,310,0,177,177,0,158,0,177.0
52415,2,20243,7,7,6,311,0,76,76,0,68,0,76.0
52421,2,20242,7,7,6,375,0,90,90,0,80,0,90.0
52426,2,20221,7,7,6,383,0,54,54,0,43,0,54.0
52430,2,20231,7,7,6,386,0,107,107,0,92,0,
52434,2,20234,7,7,6,386,0,125,125,0,109,0,
52436,2,20241,7,7,6,386,0,113,113,0,98,0,
52438,2,20242,7,7,6,386,0,165,165,0,147,0,
52440,2,20243,7,7,6,386,0,130,130,0,116,0,
52442,2,20244,7,7,6,386,0,96,96,0,85,0,
52444,2,20251,7,7,6,386,0,115,115,0,102,0,
52445,2,20253,7,7,6,386,0,114,114,0,101,0,
52447,2,20242,7,7,6,392,0,70,70,0,62,0,
52451,2,20234,7,7,7,310,0,159,159,0,138,0,159.0
52455,2,20221,7,7,11,163,0,42,84,0,3601,0,42.0
52456,2,20232,7,7,11,166,0,113,113,0,10371,0,113.0
52459,2,20222,7,7,11,256,0,108,108,0,23292,0,108.0
52460,2,20231,7,7,11,292,0,110,110,0,28460,0,110.0
52462,2,20261,7,7,11,292,0,135,135,0,34205,0,135.0
52463,2,20254,7,7,11,299,0,68,135,0,18925,0,68.0
52465,2,20261,7,7,11,300,0,73,146,0,20555,0,73.0
52466,2,20242,7,7,11,303,0,89,177,0,24030,0,89.0
52467,2,20251,7,7,11,303,0,24,119,0,15710,0,24.0
52468,2,20221,7,7,11,307,0,86,86,0,21060,0,86.0
52469,2,20252,7,7,11,311,0,63,126,0,14848,0,63.0
52471,2,20252,7,7,11,375,0,63,126,0,17474,0,63.0
52473,2,20252,7,7,11,383,0,59,118,0,16364,0,59.0
52479,2,20224,7,10,18,383,131,131,131,131,14574,655,131.0
52483,2,20242,7,12,18,45,106,106,106,106,12387,-530,106.0
52491,2,20253,7,12,18,163,101,101,101,40,4866,0,101.0
52492,2,20233,7,12,18,169,110,110,110,110,12539,0,110.0
52493,2,20254,7,12,18,172,114,114,114,114,13758,0,114.0
52499,2,20224,7,12,18,249,108,108,108,43,4806,0,108.0
52503,2,20261,7,12,18,256,100,100,100,40,4848,0,100.0
52505,2,20222,7,12,18,257,202,202,202,141,15445,0,202.0
52511,2,20241,7,12,18,257,106,106,106,106,12196,0,106.0
52512,2,20243,7,12,18,257,109,109,109,109,12800,0,109.0
52517,2,20242,7,12,18,267,106,106,106,106,12387,0,
52519,2,20261,7,12,18,267,100,100,100,40,4848,0,
52522,2,20224,7,12,18,292,108,108,108,108,12015,540,108.0
52523,2,20251,7,12,18,292,103,103,103,62,7318,515,103.0
52524,2,20223,7,12,18,296,100,100,100,100,11172,500,100.0
52525,2,20222,7,12,18,297,101,101,101,101,11032,505,101.0
52527,2,20261,7,12,18,298,100,100,100,40,4848,500,100.0
52528,2,20222,7,12,18,299,101,101,101,101,11032,505,101.0
52530,2,20234,7,12,18,299,93,93,93,93,10702,465,93.0
52531,2,20242,7,12,18,299,106,106,106,106,12387,530,106.0
52532,2,20261,7,12,18,299,100,100,100,100,12120,500,100.0
52535,2,20224,7,12,18,300,108,108,108,108,12015,540,108.0
52537,2,20251,7,12,18,300,103,103,103,62,7318,515,103.0
52538,2,20261,7,12,18,300,104,104,104,42,5040,520,104.0
52544,2,20254,7,12,18,382,114,114,114,114,13758,570,114.0
52551,2,20243,7,12,18,394,109,109,109,109,12800,545,
52552,2,20252,7,12,18,394,111,111,111,44,5301,555,
52555,2,20243,7,12,21,222,109,109,109,109,6395,0,109.0
52564,2,20243,7,14,18,172,75,75,75,75,8807,0,75.0
52566,2,20244,7,14,18,173,73,73,73,73,8552,0,73.0
52567,2,20251,7,14,18,249,54,54,54,22,2558,0,54.0
52568,2,20231,7,14,18,267,63,63,63,63,7014,0,
52573,2,20222,7,14,18,310,72,72,72,72,7865,360,72.0
52575,2,20251,7,14,18,375,54,54,54,22,2558,270,54.0
52577,2,20241,7,14,18,380,75,75,75,75,8630,375,75.0
52579,2,20234,7,14,18,381,69,69,69,69,7941,345,69.0
52580,2,20243,7,14,18,381,75,75,75,75,8807,375,75.0
52583,2,20261,7,14,18,382,59,59,59,59,7151,295,59.0
52584,2,20252,7,14,18,383,61,61,61,24,2913,305,61.0
52587,2,20233,7,14,18,392,67,67,67,67,7637,335,
52593,2,20222,7,17,18,381,200,200,200,200,21846,1000,200.0
52599,2,20233,7,17,18,382,205,205,205,205,23368,1025,205.0
52600,2,20234,7,17,18,382,203,203,203,203,23361,1015,203.0
52602,2,20242,7,17,18,382,195,195,195,195,22788,975,195.0
52607,2,20254,8,2,6,171,0,80,80,0,71,0,80.0
52611,2,20224,8,2,6,267,0,61,61,0,52,0,
52612,2,20242,8,2,6,268,0,65,65,0,58,0,
52613,2,20223,8,2,6,299,0,61,61,0,52,0,61.0
52615,2,20241,8,2,6,303,0,59,59,0,51,0,59.0
52618,2,20232,8,2,6,311,0,66,66,0,57,0,66.0
52624,2,20233,8,2,6,394,0,63,63,0,55,0,
52625,2,20234,8,2,7,268,0,66,66,0,57,0,
52631,2,20224,8,2,18,50,61,61,61,61,6786,-305,61.0
52632,2,20243,8,2,18,101,61,61,61,61,7163,-305,
52634,2,20254,8,2,18,126,80,80,80,32,3862,-400,
52635,2,20224,8,2,18,159,61,61,61,61,6786,0,61.0
52636,2,20224,8,2,18,161,61,61,61,61,6786,0,61.0
52637,2,20242,8,2,18,162,65,65,65,65,7596,0,65.0
52642,2,20241,8,2,18,173,59,59,59,24,2715,0,59.0
52644,2,20253,8,2,18,174,65,65,65,26,3131,0,65.0
52650,2,20224,8,2,18,257,61,61,61,61,6786,0,61.0
52652,2,20243,8,2,18,257,61,61,61,61,7163,0,61.0
52653,2,20233,8,2,18,260,63,63,63,25,2873,0,
52654,2,20251,8,2,18,260,65,65,65,26,3079,0,
52658,2,20252,8,2,18,264,68,68,68,68,8119,0,
52659,2,20222,8,2,18,265,63,63,63,63,6881,0,
52661,2,20243,8,2,18,267,61,61,61,61,7163,0,
52662,2,20253,8,2,18,267,65,65,65,26,3131,0,
52663,2,20254,8,2,18,267,80,80,80,40,4827,0,
52667,2,20261,8,2,18,268,62,62,62,25,3006,0,
52669,2,20221,8,2,18,292,61,61,61,61,6429,305,61.0
52671,2,20222,8,2,18,292,126,126,126,126,13763,630,126.0
52673,2,20223,8,2,18,292,61,61,61,61,6815,305,61.0
52676,2,20233,8,2,18,292,63,63,63,63,7181,315,63.0
52678,2,20242,8,2,18,292,65,65,65,65,7596,325,65.0
52682,2,20253,8,2,18,292,65,65,65,65,7829,325,65.0
52684,2,20261,8,2,18,292,62,62,62,37,4509,310,62.0
52687,2,20224,8,2,18,299,61,61,61,61,6786,305,61.0
52688,2,20231,8,2,18,299,70,70,70,70,7794,350,70.0
52690,2,20253,8,2,18,299,65,65,65,65,7829,325,65.0
52693,2,20224,8,2,18,300,61,61,61,61,6786,305,61.0
52695,2,20231,8,2,18,300,70,70,70,21,2338,350,70.0
52701,2,20242,8,2,18,300,130,130,130,91,10634,650,130.0
52709,2,20231,8,2,18,310,70,70,70,70,7794,350,70.0
52710,2,20232,8,2,18,310,66,66,66,66,7446,330,66.0
52711,2,20233,8,2,18,310,63,63,63,63,7181,315,63.0
52712,2,20221,8,2,18,311,61,61,61,61,6429,305,61.0
52714,2,20222,8,2,18,311,63,63,63,63,6881,315,63.0
52718,2,20233,8,2,18,375,63,63,63,63,7181,315,63.0
52723,2,20222,8,2,18,383,63,63,63,63,6881,315,63.0
52725,2,20223,8,2,18,383,61,61,61,61,6815,305,61.0
52727,2,20224,8,2,18,383,122,122,122,122,13573,610,122.0
52730,2,20232,8,2,18,383,66,66,66,20,2234,330,66.0
52734,2,20241,8,2,18,383,118,118,118,118,13577,590,118.0
52735,2,20243,8,2,18,383,61,61,61,61,7163,305,61.0
52743,2,20232,8,2,21,264,66,66,66,66,3721,0,
52748,2,20231,8,5,6,266,0,70,70,0,60,0,
52750,2,20224,8,5,6,267,0,68,68,0,58,0,
52755,2,20242,8,5,7,173,0,61,61,0,54,0,61.0
52758,2,20243,8,5,7,174,0,62,62,0,55,0,62.0
52759,2,20261,8,5,7,174,0,56,56,0,50,0,56.0
52762,2,20232,8,5,7,267,0,65,65,0,57,0,
52763,2,20233,8,5,7,267,0,130,130,0,113,0,
52765,2,20234,8,5,7,267,0,60,60,0,52,0,
52773,2,20233,8,5,17,14,0,65,65,0,2445,0,
52774,2,20242,8,5,17,14,0,61,61,0,2137,0,
52778,2,20243,8,5,18,59,62,62,62,62,7281,-310,
52783,2,20222,8,5,18,159,60,60,60,60,6554,0,60.0
52784,2,20261,8,5,18,161,60,60,60,60,7270,0,60.0
52785,2,20221,8,5,18,162,84,84,84,34,3541,0,84.0
52786,2,20222,8,5,18,162,60,60,60,60,6554,0,60.0
52793,2,20221,8,5,18,163,84,84,84,34,3541,0,84.0
52795,2,20222,8,5,18,163,60,60,60,24,2622,0,60.0
52798,2,20241,8,5,18,163,57,57,57,57,6558,0,57.0
52799,2,20251,8,5,18,163,60,60,60,60,7105,0,60.0
52802,2,20233,8,5,18,171,65,65,65,65,7409,0,65.0
52804,2,20234,8,5,18,171,60,60,60,60,6905,0,60.0
52805,2,20242,8,5,18,171,61,61,61,61,7128,0,61.0
52807,2,20223,8,5,18,172,55,55,55,22,2458,0,55.0
52811,2,20233,8,5,18,172,65,65,65,65,7409,0,65.0
52815,2,20221,8,5,18,173,84,84,84,84,8853,0,84.0
52820,2,20261,8,5,18,173,60,60,60,36,4362,0,60.0
52821,2,20222,8,5,18,174,60,60,60,60,6554,0,60.0
52823,2,20223,8,5,18,174,55,55,55,22,2458,0,55.0
